LON, LAT, OBS, Historical,   rcp26_2016-2035,        rcp26_2046-2065,        rcp26_2081-2100,        rcp45_2016-2035,        rcp45_2046-2065,        rcp45_2081-2100,        rcp60_2016-2035,        rcp60_2046-2065,        rcp60_2081-2100,        rcp85_2016-2035,        rcp85_2046-2065,        rcp85_2081-2100
120.7,23.95,2.5,"	     3.0265","	     3.4045","	     3.7227","	     3.6727","	     3.3600","	     3.8800","	     3.8800","	     3.2706","	     3.6353","	     4.2605","	     3.2909","	     4.0197","	     4.9197"
121.45,25.1,3.05,"	     3.0618","	     3.4023","	     3.6091","	     3.7500","	     3.4867","	     3.9383","	     3.7700","	     3.1912","	     3.7441","	     4.3463","	     3.3152","	     4.1091","	     4.8606"
120.2,23.5,2.5,"	     2.9882","	     3.3955","	     3.6818","	     3.7295","	     3.3650","	     3.8850","	     3.8917","	     3.2941","	     3.6353","	     4.1906","	     3.3515","	     4.0894","	     4.9288"
120.8,23.9,2.5,"	     3.0044","	     3.3932","	     3.6841","	     3.6068","	     3.3950","	     3.8233","	     3.8700","	     3.2765","	     3.6294","	     4.2101","	     3.2788","	     3.9955","	     4.8955"
120.75,23.75,2.5,"	     2.9250","	     3.3909","	     3.6523","	     3.5750","	     3.3067","	     3.8117","	     3.7383","	     3.2294","	     3.5765","	     4.1673","	     3.3197","	     3.9530","	     4.8500"
121.5,25.1,3,"	     3.0603","	     3.3841","	     3.5864","	     3.7432","	     3.4367","	     3.8533","	     3.7217","	     3.2029","	     3.7529","	     4.2989","	     3.2939","	     4.0258","	     4.8561"
120.35,23.6,2.55,"	     2.9397","	     3.3682","	     3.6977","	     3.6886","	     3.3567","	     3.8483","	     3.8517","	     3.2735","	     3.5824","	     4.1817","	     3.3348","	     4.0061","	     4.8909"
120.6,23.85,2.45,"	     2.9574","	     3.3682","	     3.6364","	     3.5795","	     3.3067","	     3.7667","	     3.7800","	     3.2441","	     3.6088","	     4.2218","	     3.2773","	     4.0030","	     4.8530"
120.75,24.55,1.95,"	     3.0015","	     3.3659","	     3.6068","	     3.5500","	     3.4350","	     3.9000","	     3.8167","	     3.2559","	     3.6000","	     4.2283","	     3.3106","	     4.0424","	     4.8121"
121.05,23.8,2.4,"	     2.9265","	     3.3659","	     3.6000","	     3.5886","	     3.2900","	     3.8200","	     3.7600","	     3.1588","	     3.6206","	     4.1234","	     3.2970","	     3.8697","	     4.7742"
120.65,23.95,2.6,"	     2.9809","	     3.3659","	     3.6455","	     3.6136","	     3.2867","	     3.8200","	     3.8267","	     3.2441","	     3.5647","	     4.2015","	     3.2273","	     3.9727","	     4.8682"
120.7,24.5,2.05,"	     3.0176","	     3.3636","	     3.6364","	     3.5409","	     3.4117","	     3.8900","	     3.8250","	     3.2824","	     3.6559","	     4.2514","	     3.3273","	     4.0712","	     4.8652"
120.9,24.7,1.85,"	     2.9235","	     3.3614","	     3.5227","	     3.4909","	     3.3817","	     3.9217","	     3.8017","	     3.2324","	     3.5471","	     4.2054","	     3.2106","	     3.9561","	     4.7061"
120.9,23.85,2.15,"	     2.9353","	     3.3591","	     3.7068","	     3.6023","	     3.3400","	     3.8217","	     3.8067","	     3.2029","	     3.5853","	     4.1209","	     3.2712","	     3.9045","	     4.8000"
121.4,25.15,2.95,"	     3.0029","	     3.3568","	     3.5227","	     3.6545","	     3.4300","	     3.8483","	     3.7033","	     3.1618","	     3.6441","	     4.2288","	     3.2682","	     4.0530","	     4.8106"
121.1,24.95,2.05,"	     2.9544","	     3.3523","	     3.5455","	     3.5545","	     3.3967","	     4.0000","	     3.8483","	     3.1676","	     3.5735","	     4.3108","	     3.2318","	     4.0606","	     4.7227"
121,23.75,2.25,"	     2.8809","	     3.3523","	     3.5432","	     3.5023","	     3.2800","	     3.8083","	     3.7500","	     3.1206","	     3.5853","	     4.0554","	     3.2742","	     3.8652","	     4.7333"
120.75,23.85,2.15,"	     2.9338","	     3.3500","	     3.6500","	     3.6068","	     3.3133","	     3.8033","	     3.8050","	     3.2206","	     3.5824","	     4.1356","	     3.2742","	     3.9318","	     4.8455"
120.85,23.9,1.8,"	     2.9397","	     3.3477","	     3.6591","	     3.5727","	     3.3283","	     3.7950","	     3.8217","	     3.2265","	     3.5765","	     4.1218","	     3.2470","	     3.9136","	     4.8227"
120.6,24.15,2.3,"	     2.9897","	     3.3477","	     3.6091","	     3.6159","	     3.3950","	     3.9217","	     3.9050","	     3.3059","	     3.6853","	     4.3029","	     3.3076","	     4.0758","	     4.8667"
120.8,24.55,1.5,"	     2.9368","	     3.3455","	     3.6273","	     3.4727","	     3.3517","	     3.8767","	     3.7533","	     3.2265","	     3.5647","	     4.2014","	     3.2439","	     4.0136","	     4.7818"
121.5,25,3.15,"	     2.9412","	     3.3455","	     3.5750","	     3.6273","	     3.2900","	     3.7400","	     3.6200","	     3.1353","	     3.7176","	     4.2200","	     3.2121","	     3.9076","	     4.6758"
120.95,23.75,2.5,"	     2.8809","	     3.3432","	     3.5205","	     3.5091","	     3.3317","	     3.7633","	     3.7850","	     3.1265","	     3.5618","	     4.0998","	     3.2561","	     3.8561","	     4.7470"
120.75,23.95,2.55,"	     2.9574","	     3.3432","	     3.6045","	     3.5409","	     3.2717","	     3.7667","	     3.7917","	     3.2235","	     3.5559","	     4.1395","	     3.2091","	     3.9500","	     4.8167"
120.65,24,2.65,"	     3.0485","	     3.3432","	     3.6955","	     3.6318","	     3.3700","	     3.8500","	     3.8850","	     3.2941","	     3.5912","	     4.2398","	     3.2773","	     4.0500","	     4.8833"
120.45,23.5,3.05,"	     2.9132","	     3.3409","	     3.6750","	     3.5568","	     3.3583","	     3.7850","	     3.7900","	     3.2618","	     3.6176","	     4.1533","	     3.3500","	     3.9773","	     4.8848"
120.2,23.55,2.3,"	     2.8985","	     3.3364","	     3.5818","	     3.6182","	     3.2433","	     3.7450","	     3.8167","	     3.2382","	     3.5765","	     4.1231","	     3.2864","	     3.9652","	     4.7545"
121.45,25,2.45,"	     2.9838","	     3.3341","	     3.5364","	     3.6227","	     3.3617","	     3.8517","	     3.6750","	     3.1294","	     3.7029","	     4.2935","	     3.2576","	     3.9818","	     4.7500"
120.65,23.75,2.25,"	     2.9250","	     3.3295","	     3.6477","	     3.5523","	     3.2800","	     3.7483","	     3.7433","	     3.1853","	     3.5618","	     4.1669","	     3.2697","	     3.9500","	     4.8318"
120.8,23.75,2,"	     2.8956","	     3.3295","	     3.6205","	     3.5523","	     3.2900","	     3.7683","	     3.7267","	     3.2147","	     3.5265","	     4.0760","	     3.2939","	     3.8803","	     4.8030"
120.6,24.1,2.05,"	     2.9485","	     3.3273","	     3.5705","	     3.6182","	     3.3533","	     3.8600","	     3.8517","	     3.2765","	     3.6618","	     4.2198","	     3.2864","	     4.0394","	     4.8409"
120.15,23.55,2.55,"	     2.8941","	     3.3159","	     3.5750","	     3.6205","	     3.2517","	     3.7667","	     3.7750","	     3.2588","	     3.5676","	     4.1022","	     3.2667","	     3.9561","	     4.7818"
120.65,24.1,2.15,"	     2.9485","	     3.3136","	     3.5841","	     3.5545","	     3.3300","	     3.8483","	     3.8300","	     3.2118","	     3.6529","	     4.1961","	     3.2576","	     4.0061","	     4.8258"
120.7,24,2.55,"	     2.9868","	     3.3091","	     3.6114","	     3.5727","	     3.2950","	     3.7933","	     3.8283","	     3.2235","	     3.5647","	     4.1924","	     3.2303","	     3.9621","	     4.8182"
120.65,24.15,2,"	     2.9250","	     3.3000","	     3.6045","	     3.5318","	     3.2833","	     3.8583","	     3.8167","	     3.2588","	     3.6765","	     4.2554","	     3.2500","	     3.9939","	     4.8258"
120.55,23.8,2.6,"	     2.9500","	     3.2932","	     3.6045","	     3.5182","	     3.2433","	     3.7233","	     3.7750","	     3.2147","	     3.5471","	     4.1320","	     3.2439","	     3.9788","	     4.8076"
120.85,23.7,2.05,"	     2.8074","	     3.2886","	     3.4932","	     3.4636","	     3.2383","	     3.6783","	     3.6783","	     3.1206","	     3.4706","	     3.9695","	     3.2045","	     3.8348","	     4.6682"
120.4,23.7,2.35,"	     2.9353","	     3.2864","	     3.6023","	     3.5568","	     3.2500","	     3.8067","	     3.7517","	     3.2382","	     3.5647","	     4.1376","	     3.2864","	     4.0136","	     4.7924"
121.5,25.05,3.1,"	     2.9132","	     3.2841","	     3.4909","	     3.5364","	     3.2883","	     3.7483","	     3.5933","	     3.0765","	     3.6176","	     4.1782","	     3.1909","	     3.8924","	     4.6652"
120.7,24.6,2.05,"	     2.9603","	     3.2773","	     3.5773","	     3.4523","	     3.3600","	     3.8033","	     3.7300","	     3.1735","	     3.5618","	     4.1224","	     3.1742","	     3.9545","	     4.7394"
120.6,24.25,2.05,"	     3.0250","	     3.2773","	     3.6295","	     3.5500","	     3.3583","	     3.8717","	     3.8767","	     3.2176","	     3.6559","	     4.2738","	     3.2591","	     4.0515","	     4.8303"
120.7,24.05,2.4,"	     2.9324","	     3.2750","	     3.5955","	     3.5523","	     3.2933","	     3.7900","	     3.7933","	     3.1853","	     3.5559","	     4.1310","	     3.2167","	     3.9727","	     4.7864"
121.15,25,2.1,"	     2.8647","	     3.2727","	     3.4636","	     3.4886","	     3.3367","	     3.8833","	     3.7433","	     3.0941","	     3.4588","	     4.1837","	     3.1576","	     3.9439","	     4.5773"
120.65,24.45,1.95,"	     2.9235","	     3.2591","	     3.5273","	     3.4455","	     3.3267","	     3.7700","	     3.6883","	     3.1765","	     3.5676","	     4.1670","	     3.2061","	     4.0015","	     4.7212"
120.65,24.45,1.95,"	     2.9235","	     3.2591","	     3.5273","	     3.4455","	     3.3267","	     3.7700","	     3.6883","	     3.1765","	     3.5676","	     4.1670","	     3.2061","	     4.0015","	     4.7212"
121.25,24.95,2.15,"	     2.8412","	     3.2545","	     3.4841","	     3.4750","	     3.2817","	     3.8433","	     3.6567","	     3.0382","	     3.5147","	     4.1743","	     3.1439","	     3.9258","	     4.5394"
120.9,23.75,2.25,"	     2.8029","	     3.2523","	     3.4841","	     3.4500","	     3.2267","	     3.6833","	     3.6900","	     3.0941","	     3.4618","	     3.9494","	     3.1697","	     3.7970","	     4.6424"
120.6,23.9,2.5,"	     2.8912","	     3.2523","	     3.6068","	     3.4955","	     3.2433","	     3.7067","	     3.7133","	     3.1882","	     3.4765","	     4.1392","	     3.1879","	     3.8833","	     4.7864"
121.2,24.95,2.4,"	     2.8441","	     3.2500","	     3.4932","	     3.5182","	     3.2850","	     3.8550","	     3.6283","	     3.0559","	     3.5353","	     4.2096","	     3.1515","	     3.8970","	     4.5333"
120.25,23.55,2.4,"	     2.8279","	     3.2500","	     3.5318","	     3.5773","	     3.2217","	     3.7150","	     3.7367","	     3.1588","	     3.4912","	     4.0198","	     3.2091","	     3.9076","	     4.7621"
121,23.8,2.7,"	     2.8103","	     3.2500","	     3.4977","	     3.4818","	     3.2433","	     3.7300","	     3.6867","	     3.0971","	     3.4471","	     4.0467","	     3.1773","	     3.7970","	     4.6515"
121,24.8,1.55,"	     2.8824","	     3.2477","	     3.4705","	     3.4318","	     3.3600","	     3.8633","	     3.6700","	     3.0588","	     3.4618","	     4.2051","	     3.1197","	     3.9045","	     4.6318"
120.35,23.7,2.3,"	     2.8926","	     3.2477","	     3.5545","	     3.5068","	     3.2400","	     3.7817","	     3.7100","	     3.2088","	     3.4912","	     4.0641","	     3.2045","	     3.9545","	     4.7379"
120.7,24.55,2,"	     2.9324","	     3.2432","	     3.5545","	     3.4591","	     3.3333","	     3.7817","	     3.7267","	     3.1647","	     3.5265","	     4.1457","	     3.1879","	     3.9788","	     4.7212"
120.7,23.75,2.4,"	     2.8147","	     3.2409","	     3.5273","	     3.4545","	     3.1617","	     3.6583","	     3.6333","	     3.1235","	     3.4441","	     4.0076","	     3.1864","	     3.8030","	     4.6758"
120.9,23.8,2.05,"	     2.7309","	     3.2409","	     3.4659","	     3.3659","	     3.1850","	     3.6567","	     3.6650","	     3.0441","	     3.4029","	     3.9409","	     3.1197","	     3.7227","	     4.5515"
121.2,24.9,2.5,"	     2.8265","	     3.2386","	     3.4795","	     3.4364","	     3.2667","	     3.8717","	     3.6033","	     3.0382","	     3.5118","	     4.2274","	     3.1379","	     3.8742","	     4.5515"
121.05,25,1.75,"	     2.8397","	     3.2341","	     3.4205","	     3.4159","	     3.3533","	     3.8700","	     3.6817","	     3.0706","	     3.4294","	     4.1906","	     3.1364","	     3.9076","	     4.5652"
121.4,25,2.3,"	     2.8603","	     3.2341","	     3.4455","	     3.4750","	     3.2417","	     3.7733","	     3.6133","	     3.0088","	     3.5206","	     4.1286","	     3.1697","	     3.9121","	     4.5727"
120.2,23.6,2.45,"	     2.8250","	     3.2341","	     3.5023","	     3.5091","	     3.1783","	     3.7083","	     3.7083","	     3.1618","	     3.4676","	     4.0136","	     3.1652","	     3.8939","	     4.6955"
120.55,23.9,2.55,"	     2.9176","	     3.2341","	     3.5727","	     3.5045","	     3.2450","	     3.6867","	     3.7533","	     3.1912","	     3.4912","	     4.1240","	     3.1879","	     3.9333","	     4.8121"
120.7,24.1,2.25,"	     2.9176","	     3.2341","	     3.5636","	     3.5386","	     3.2817","	     3.7967","	     3.7933","	     3.1735","	     3.6000","	     4.1520","	     3.2212","	     3.9606","	     4.7697"
120.45,23.7,2.2,"	     2.8176","	     3.2295","	     3.5114","	     3.4432","	     3.1567","	     3.6650","	     3.6450","	     3.1412","	     3.4882","	     4.0203","	     3.1833","	     3.8939","	     4.6758"
120.35,23.65,2.25,"	     2.8176","	     3.2273","	     3.5477","	     3.5000","	     3.2067","	     3.6950","	     3.6617","	     3.1324","	     3.5059","	     4.0231","	     3.1742","	     3.8955","	     4.7106"
121.35,25,2.35,"	     2.8221","	     3.2227","	     3.4659","	     3.4386","	     3.1850","	     3.7467","	     3.5817","	     2.9735","	     3.5000","	     4.1028","	     3.1121","	     3.8758","	     4.5076"
120.6,23.95,2.55,"	     2.8794","	     3.2182","	     3.5250","	     3.4523","	     3.2333","	     3.6783","	     3.7350","	     3.1441","	     3.4176","	     4.0652","	     3.1485","	     3.8788","	     4.7333"
120.55,23.85,2.65,"	     2.8735","	     3.2136","	     3.4886","	     3.4409","	     3.1783","	     3.6283","	     3.6850","	     3.1324","	     3.4529","	     4.0381","	     3.1561","	     3.8636","	     4.6909"
120.5,24,2,"	     2.9191","	     3.2136","	     3.5432","	     3.5409","	     3.3017","	     3.7833","	     3.7983","	     3.1824","	     3.5412","	     4.1630","	     3.1803","	     3.9909","	     4.7879"
120.25,23.6,2.2,"	     2.7956","	     3.2045","	     3.4818","	     3.4909","	     3.1550","	     3.6683","	     3.6367","	     3.0941","	     3.4294","	     3.9754","	     3.1333","	     3.8576","	     4.6591"
120.45,23.95,2.1,"	     2.8765","	     3.2023","	     3.5023","	     3.5159","	     3.2617","	     3.7450","	     3.7400","	     3.1529","	     3.5324","	     4.1420","	     3.1970","	     3.9576","	     4.7667"
120.55,23.95,2.5,"	     2.9206","	     3.2000","	     3.5568","	     3.5205","	     3.2667","	     3.7450","	     3.7983","	     3.1529","	     3.4912","	     4.1005","	     3.1864","	     3.9515","	     4.7773"
121.05,24.95,1.95,"	     2.7809","	     3.1841","	     3.3432","	     3.3568","	     3.2717","	     3.7767","	     3.6167","	     3.0029","	     3.3471","	     4.0901","	     3.0712","	     3.8333","	     4.4788"
120.8,23.85,2.25,"	     2.7765","	     3.1750","	     3.4841","	     3.4000","	     3.1733","	     3.6233","	     3.6600","	     3.0500","	     3.4176","	     3.9909","	     3.1288","	     3.7727","	     4.6364"
121.15,25.05,1.75,"	     2.7426","	     3.1682","	     3.3091","	     3.3500","	     3.2550","	     3.7750","	     3.6250","	     3.0118","	     3.3471","	     4.0011","	     3.0833","	     3.8364","	     4.4364"
121.4,25.05,2.25,"	     2.7897","	     3.1682","	     3.3932","	     3.3818","	     3.1883","	     3.6867","	     3.5400","	     2.9500","	     3.4324","	     4.0198","	     3.0667","	     3.8197","	     4.4818"
120.5,23.9,2.1,"	     2.8441","	     3.1614","	     3.4795","	     3.4636","	     3.2000","	     3.6550","	     3.7317","	     3.1176","	     3.4706","	     4.0737","	     3.1682","	     3.9152","	     4.7515"
120.75,23.8,2,"	     2.7441","	     3.1568","	     3.4409","	     3.3500","	     3.1100","	     3.5617","	     3.6117","	     3.0088","	     3.3588","	     3.9088","	     3.0924","	     3.7348","	     4.5879"
120.85,23.85,1.85,"	     2.7353","	     3.1545","	     3.4955","	     3.4114","	     3.1583","	     3.5833","	     3.5800","	     3.0235","	     3.4235","	     3.9441","	     3.0788","	     3.7273","	     4.5985"
121.45,25.05,2.6,"	     2.8059","	     3.1523","	     3.3614","	     3.4205","	     3.2117","	     3.6917","	     3.5467","	     2.9824","	     3.4912","	     4.0401","	     3.0773","	     3.8212","	     4.5091"
121.25,25,2,"	     2.7750","	     3.1500","	     3.3977","	     3.4295","	     3.2550","	     3.7217","	     3.5783","	     2.9706","	     3.4471","	     4.0649","	     3.0530","	     3.8348","	     4.4424"
120.45,23.85,2.15,"	     2.8000","	     3.1455","	     3.4341","	     3.4091","	     3.1383","	     3.6117","	     3.6267","	     3.0353","	     3.3824","	     3.9937","	     3.1227","	     3.8470","	     4.6515"
120.6,24.35,1.9,"	     2.8706","	     3.1455","	     3.4591","	     3.3818","	     3.2217","	     3.6483","	     3.6467","	     3.0588","	     3.4176","	     4.0519","	     3.0818","	     3.8742","	     4.6015"
