lon,lat,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Jan_daily,Feb_daily,Mar_daily,Apr_daily,May_daily,Jun_daily,Jul_daily,Aug_daily,Sep_daily,Oct_daily,Nov_daily,Dec_daily
121,23.9,34.008,49.462,69.691,129.887,260.011,400.347,243.835,254.363,119.123,23.338,15.076,19.134,1.10,1.77,2.25,4.33,8.39,13.34,7.87,8.21,3.97,0.75,0.50,0.62
120.85,23.45,34.171,45.184,68.341,112.302,305.826,495.692,330.987,433.957,179.024,48.873,23.533,26.821,1.10,1.61,2.20,3.74,9.87,16.52,10.68,14.00,5.97,1.58,0.78,0.87
120.85,23.45,34.171,45.184,68.341,112.302,305.826,495.692,330.987,433.957,179.024,48.873,23.533,26.821,1.10,1.61,2.20,3.74,9.87,16.52,10.68,14.00,5.97,1.58,0.78,0.87
120.9,23.5,34.186,45.466,64.064,102.672,272.761,414.882,320.572,393.876,167.622,44.234,22.958,25.932,1.10,1.62,2.07,3.42,8.80,13.83,10.34,12.71,5.59,1.43,0.77,0.84
120.85,24.4,34.228,54.883,94.432,129.505,219.562,336.244,161.198,275.494,91.734,10.804,8.924,22.583,1.10,1.96,3.05,4.32,7.08,11.21,5.20,8.89,3.06,0.35,0.30,0.73
120.85,23.1,34.294,31.225,51.029,94.956,313.098,459.657,387.37,374.524,205.75,46.504,16.105,16.606,1.11,1.12,1.65,3.17,10.10,15.32,12.50,12.08,6.86,1.50,0.54,0.54
121.7,24.35,34.408,32.508,47.034,56.899,101.478,133.614,136.19,182.493,324.141,283.688,98.62,43.369,1.11,1.16,1.52,1.90,3.27,4.45,4.39,5.89,10.80,9.15,3.29,1.40
120.9,23.1,34.428,31.325,45.554,85.291,273.05,401.782,302.309,338.918,194.81,38.188,22.42,18.276,1.11,1.12,1.47,2.84,8.81,13.39,9.75,10.93,6.49,1.23,0.75,0.59
120.9,23.1,34.428,31.325,45.554,85.291,273.05,401.782,302.309,338.918,194.81,38.188,22.42,18.276,1.11,1.12,1.47,2.84,8.81,13.39,9.75,10.93,6.49,1.23,0.75,0.59
120.95,23.7,34.574,41.778,62.718,108.466,252.152,336.224,256.64,307.916,152.335,44.54,21.254,25.383,1.12,1.49,2.02,3.62,8.13,11.21,8.28,9.93,5.08,1.44,0.71,0.82
120.8,23.6,34.69,53.006,64.319,113.343,293.72,440.806,339.354,451.959,164.466,44.287,23.56,23.089,1.12,1.89,2.07,3.78,9.47,14.69,10.95,14.58,5.48,1.43,0.79,0.74
120.85,24.45,34.794,50.866,96.3,129.56,200.397,276.9,122.678,215.093,81.895,9.854,10.279,21.322,1.12,1.82,3.11,4.32,6.46,9.23,3.96,6.94,2.73,0.32,0.34,0.69
121.15,23.75,34.854,36.586,60.917,80.103,180.515,235.279,184.994,233.814,176.128,52.22,22.675,25.912,1.12,1.31,1.97,2.67,5.82,7.84,5.97,7.54,5.87,1.68,0.76,0.84
121,23,35.082,29.679,39.518,62.392,134.272,233.836,271.232,335.156,298.412,63.906,43.764,28.594,1.13,1.06,1.27,2.08,4.33,7.79,8.75,10.81,9.95,2.06,1.46,0.92
120.85,24.55,35.115,48.104,96.634,114.062,172.413,185.098,88.516,198.348,70.863,10.403,8.318,18.009,1.13,1.72,3.12,3.80,5.56,6.17,2.86,6.40,2.36,0.34,0.28,0.58
121,23.45,35.39,48.981,57.112,106.326,267.1,344.973,251.99,324.838,199.453,78.79,53.943,38.073,1.14,1.75,1.84,3.54,8.62,11.50,8.13,10.48,6.65,2.54,1.80,1.23
121,23.45,35.39,48.981,57.112,106.326,267.1,344.973,251.99,324.838,199.453,78.79,53.943,38.073,1.14,1.75,1.84,3.54,8.62,11.50,8.13,10.48,6.65,2.54,1.80,1.23
121,23.45,35.39,48.981,57.112,106.326,267.1,344.973,251.99,324.838,199.453,78.79,53.943,38.073,1.14,1.75,1.84,3.54,8.62,11.50,8.13,10.48,6.65,2.54,1.80,1.23
121.5,24.15,35.446,46.28,66.414,49.671,96.47,123.06,173.021,170.73,209.01,106.131,57.706,34.09,1.14,1.65,2.14,1.66,3.11,4.10,5.58,5.51,6.97,3.42,1.92,1.10
121.65,24,35.472,44.79,47.768,62.638,124.111,151.124,154.556,152.2,266.63,174.599,84.76,37.482,1.14,1.60,1.54,2.09,4.00,5.04,4.99,4.91,8.89,5.63,2.83,1.21
121,23.95,35.496,51.62,81.896,121.185,269.937,390.82,230.182,256.646,110.038,22.674,12.757,18.941,1.15,1.84,2.64,4.04,8.71,13.03,7.43,8.28,3.67,0.73,0.43,0.61
121,23.65,35.51,43.348,60.323,97.33,244.42,303.527,218.8,279.862,153.761,40.381,20.749,22.613,1.15,1.55,1.95,3.24,7.88,10.12,7.06,9.03,5.13,1.30,0.69,0.73
120.85,24.5,35.531,51.308,94.786,122.23,184.853,238.633,100.206,221.865,75.817,10.112,10.192,23.163,1.15,1.83,3.06,4.07,5.96,7.95,3.23,7.16,2.53,0.33,0.34,0.75
120.85,23.2,35.689,38.485,61.196,98.06,295.552,502.165,380.554,390.872,200.601,47.21,14.858,14.348,1.15,1.37,1.97,3.27,9.53,16.74,12.28,12.61,6.69,1.52,0.50,0.46
120.95,24.25,35.698,54.085,102.044,127.791,269.761,416.554,205.433,253.778,82.81,15.534,10.63,20.933,1.15,1.93,3.29,4.26,8.70,13.89,6.63,8.19,2.76,0.50,0.35,0.68
121.1,23.55,35.748,48.113,53.966,62.957,175.121,238.515,203.01,251.472,195.951,51.856,38.656,29.479,1.15,1.72,1.74,2.10,5.65,7.95,6.55,8.11,6.53,1.67,1.29,0.95
121.45,23.85,35.848,42.276,53.282,56.88,121.229,192.935,154.418,238.824,252.989,161.872,70.121,36.386,1.16,1.51,1.72,1.90,3.91,6.43,4.98,7.70,8.43,5.22,2.34,1.17
120.95,23.35,35.924,38.782,60.624,96.622,294.792,431.872,316.801,350.41,180.368,62.987,29.571,24.273,1.16,1.39,1.96,3.22,9.51,14.40,10.22,11.30,6.01,2.03,0.99,0.78
120.9,24.35,36,55.342,103.83,122.992,251.656,412.598,195.974,276.986,107.138,14.774,15.102,22.176,1.16,1.98,3.35,4.10,8.12,13.75,6.32,8.94,3.57,0.48,0.50,0.72
120.9,24.35,36,55.342,103.83,122.992,251.656,412.598,195.974,276.986,107.138,14.774,15.102,22.176,1.16,1.98,3.35,4.10,8.12,13.75,6.32,8.94,3.57,0.48,0.50,0.72
120.8,23.65,36.033,43.662,61.957,103.824,282.351,410.288,315.92,401.535,179.219,37.738,23.836,24.817,1.16,1.56,2.00,3.46,9.11,13.68,10.19,12.95,5.97,1.22,0.79,0.80
121.1,23.65,36.04,40.71,56.884,66.834,177.234,224.623,180.041,236.208,162.968,36.164,23.347,22.658,1.16,1.45,1.83,2.23,5.72,7.49,5.81,7.62,5.43,1.17,0.78,0.73
121.65,24.35,36.044,32.497,51.98,50.418,109.077,138.312,141.402,205.516,336.398,260.4,89.169,40.478,1.16,1.16,1.68,1.68,3.52,4.61,4.56,6.63,11.21,8.40,2.97,1.31
120.9,23.4,36.062,43.906,65.794,110.141,314.758,484.573,332.176,412.284,183.853,59.1,20.742,20.524,1.16,1.57,2.12,3.67,10.15,16.15,10.72,13.30,6.13,1.91,0.69,0.66
121.5,23.9,36.092,42.972,58.505,56.465,112.007,160.276,161.808,194.655,259.548,166.808,64.536,32.38,1.16,1.53,1.89,1.88,3.61,5.34,5.22,6.28,8.65,5.38,2.15,1.04
121.15,23.7,36.126,42.015,58.744,74.535,149.758,214.178,175.061,232.09,175.833,41.874,21.034,25.074,1.17,1.50,1.89,2.48,4.83,7.14,5.65,7.49,5.86,1.35,0.70,0.81
121.25,23.35,36.176,41.6,31.3,46.972,113.171,166.084,206.482,226.814,253.747,94.158,56.34,32.529,1.17,1.49,1.01,1.57,3.65,5.54,6.66,7.32,8.46,3.04,1.88,1.05
121.35,23.45,36.194,31.036,28.062,44.648,108.678,158.899,180.418,189.476,273.918,149.017,71.248,34.508,1.17,1.11,0.91,1.49,3.51,5.30,5.82,6.11,9.13,4.81,2.37,1.11
121.2,23.75,36.306,37.774,64.66,76.343,158.118,219.332,204.434,265.101,208.832,47.376,26.63,28.175,1.17,1.35,2.09,2.54,5.10,7.31,6.59,8.55,6.96,1.53,0.89,0.91
121.2,23.75,36.306,37.774,64.66,76.343,158.118,219.332,204.434,265.101,208.832,47.376,26.63,28.175,1.17,1.35,2.09,2.54,5.10,7.31,6.59,8.55,6.96,1.53,0.89,0.91
120.85,23.5,36.408,50.306,72.679,111.483,294.663,452.856,330.432,443.397,180.498,47.154,24.687,25.121,1.17,1.80,2.34,3.72,9.51,15.10,10.66,14.30,6.02,1.52,0.82,0.81
121.05,23.65,36.497,43.066,58.231,79.9,204.642,256.49,216.269,260.74,150.636,36.197,23.677,21.312,1.18,1.54,1.88,2.66,6.60,8.55,6.98,8.41,5.02,1.17,0.79,0.69
121.55,24.05,36.51,52.811,65.415,56.034,108.806,112.988,169.526,152.58,206.489,128.488,65.136,36.014,1.18,1.89,2.11,1.87,3.51,3.77,5.47,4.92,6.88,4.14,2.17,1.16
121.1,23.6,36.518,46.736,60.194,69.906,177.667,242.459,194.224,235.998,181.902,41.758,28.997,26.304,1.18,1.67,1.94,2.33,5.73,8.08,6.27,7.61,6.06,1.35,0.97,0.85
121.3,23.85,36.537,46.962,66.295,54.551,146.236,196.704,161.134,190.772,184.06,62.664,36.476,30.766,1.18,1.68,2.14,1.82,4.72,6.56,5.20,6.15,6.14,2.02,1.22,0.99
121.55,23.85,36.622,44.716,52.172,60.908,105.659,149.132,149.344,205.453,249.986,170.982,68.898,35.868,1.18,1.60,1.68,2.03,3.41,4.97,4.82,6.63,8.33,5.52,2.30,1.16
121.55,23.9,36.947,42.626,51.954,58.696,111.378,154.478,150.54,186.452,242.664,170.774,73.436,33.3,1.19,1.52,1.68,1.96,3.59,5.15,4.86,6.01,8.09,5.51,2.45,1.07
120.85,24.7,37.034,56.254,104.538,105.788,170.206,196.06,63.991,151.071,56.87,13.136,6.524,22.62,1.19,2.01,3.37,3.53,5.49,6.54,2.06,4.87,1.90,0.42,0.22,0.73
120.75,23.65,37.192,38.99,59.835,94.096,253.786,402.954,323.677,397.769,168.177,37.302,18.742,19.681,1.20,1.39,1.93,3.14,8.19,13.43,10.44,12.83,5.61,1.20,0.62,0.63
120.8,23.55,37.285,52.62,75.449,120.232,315.467,503.044,356.32,499.446,189.133,46.03,28.638,24.612,1.20,1.88,2.43,4.01,10.18,16.77,11.49,16.11,6.30,1.48,0.95,0.79
121.35,23.5,37.322,35.57,32.7,44.862,124.888,164.124,191.669,204.731,281.88,143.576,78.244,36.067,1.20,1.27,1.05,1.50,4.03,5.47,6.18,6.60,9.40,4.63,2.61,1.16
120.95,23.15,37.374,36.092,51.508,83.526,211.906,346.574,305.532,315.74,230.885,60.536,31.602,25.385,1.21,1.29,1.66,2.78,6.84,11.55,9.86,10.19,7.70,1.95,1.05,0.82
121.15,23.5,37.386,47.754,51.86,67.35,168.401,228.236,197.492,235.575,229.502,81.011,52.825,35.877,1.21,1.71,1.67,2.25,5.43,7.61,6.37,7.60,7.65,2.61,1.76,1.16
121.15,23.5,37.386,47.754,51.86,67.35,168.401,228.236,197.492,235.575,229.502,81.011,52.825,35.877,1.21,1.71,1.67,2.25,5.43,7.61,6.37,7.60,7.65,2.61,1.76,1.16
121.05,23.55,37.425,52.88,54.506,81.352,218.822,285.495,209.562,282.174,172.371,50.639,34.974,29.708,1.21,1.89,1.76,2.71,7.06,9.52,6.76,9.10,5.75,1.63,1.17,0.96
120.95,23.55,37.762,50.639,60.313,103.614,267.03,372.459,287.357,348.85,180.188,49.787,30.028,27.962,1.22,1.81,1.95,3.45,8.61,12.42,9.27,11.25,6.01,1.61,1.00,0.90
121.55,24,37.768,55.222,64.602,57.968,111.442,137.757,161.555,181.668,226.968,143.978,65.312,34.817,1.22,1.97,2.08,1.93,3.59,4.59,5.21,5.86,7.57,4.64,2.18,1.12
120.95,23.65,37.8,42.354,64.342,108.775,279.564,346.749,266.006,351.391,177.162,48.144,23.928,25.84,1.22,1.51,2.08,3.63,9.02,11.56,8.58,11.34,5.91,1.55,0.80,0.83
121.5,23.8,37.868,48.042,54.239,65.434,124.734,179.128,167.857,232.264,261.164,176.755,80.615,41.352,1.22,1.72,1.75,2.18,4.02,5.97,5.41,7.49,8.71,5.70,2.69,1.33
121.05,23.6,38.037,47.158,59.557,77.482,211.596,270.199,212.576,274.381,164.264,41.856,29.175,23.603,1.23,1.68,1.92,2.58,6.83,9.01,6.86,8.85,5.48,1.35,0.97,0.76
121.1,23.85,38.038,40.505,75.469,105.119,238.808,284.638,168.794,225.096,147.207,33.598,18.24,22.421,1.23,1.45,2.43,3.50,7.70,9.49,5.44,7.26,4.91,1.08,0.61,0.72
121.6,24,38.103,48.19,50.102,61.552,124.325,142.88,157.452,153.344,244.782,164.341,75.967,37.908,1.23,1.72,1.62,2.05,4.01,4.76,5.08,4.95,8.16,5.30,2.53,1.22
121,24.05,38.222,56.028,107.618,137.738,288.001,397.748,228.864,263.328,102.914,22.694,12.097,22.823,1.23,2.00,3.47,4.59,9.29,13.26,7.38,8.49,3.43,0.73,0.40,0.74
121,24,38.283,54.766,101.101,142.329,302.21,401.664,244.61,268.111,119.962,28.247,12.38,22.716,1.23,1.96,3.26,4.74,9.75,13.39,7.89,8.65,4.00,0.91,0.41,0.73
120.95,24.85,38.496,59.08,101.114,99.864,161.878,162.216,47.902,114.576,58.532,20.904,14.537,25.642,1.24,2.11,3.26,3.33,5.22,5.41,1.55,3.70,1.95,0.67,0.48,0.83
120.95,23.45,38.504,54.104,70.731,140.428,313.57,478.886,351.242,395.498,214.433,76.166,50.312,41.724,1.24,1.93,2.28,4.68,10.12,15.96,11.33,12.76,7.15,2.46,1.68,1.35
120.95,23.45,38.504,54.104,70.731,140.428,313.57,478.886,351.242,395.498,214.433,76.166,50.312,41.724,1.24,1.93,2.28,4.68,10.12,15.96,11.33,12.76,7.15,2.46,1.68,1.35
121.5,24.2,38.552,45.314,61.26,50.01,92.888,125.761,167.414,176.044,216.952,107.042,52.182,39.684,1.24,1.62,1.98,1.67,3.00,4.19,5.40,5.68,7.23,3.45,1.74,1.28
121.55,23.8,38.844,48.172,55.556,67.367,112.707,160.478,157.702,210.163,250.598,177.695,76.24,39.789,1.25,1.72,1.79,2.25,3.64,5.35,5.09,6.78,8.35,5.73,2.54,1.28
121.25,23.8,38.863,39.843,65.898,68.878,152.176,197.236,178.503,203.956,203.728,47.855,34.876,25.331,1.25,1.42,2.13,2.30,4.91,6.57,5.76,6.58,6.79,1.54,1.16,0.82
121.25,23.8,38.863,39.843,65.898,68.878,152.176,197.236,178.503,203.956,203.728,47.855,34.876,25.331,1.25,1.42,2.13,2.30,4.91,6.57,5.76,6.58,6.79,1.54,1.16,0.82
121.7,24.4,38.877,36.88,50.798,54.4,119.54,145.54,136.672,194.188,341.196,348.703,121.516,60.118,1.25,1.32,1.64,1.81,3.86,4.85,4.41,6.26,11.37,11.25,4.05,1.94
121,23.3,38.94,34.472,47.462,76.921,240.501,319.242,285.814,295.851,211.164,70.165,42.231,24.576,1.26,1.23,1.53,2.56,7.76,10.64,9.22,9.54,7.04,2.26,1.41,0.79
121,23.3,38.94,34.472,47.462,76.921,240.501,319.242,285.814,295.851,211.164,70.165,42.231,24.576,1.26,1.23,1.53,2.56,7.76,10.64,9.22,9.54,7.04,2.26,1.41,0.79
121.2,23.7,39.028,41.494,61.47,69.466,139.925,197.64,202.877,235.696,206.401,70.705,31.187,28.253,1.26,1.48,1.98,2.32,4.51,6.59,6.54,7.60,6.88,2.28,1.04,0.91
120.9,23.35,39.063,45.612,63.664,102.058,316.59,500.882,357.588,388.54,170.644,53.682,21.825,20.926,1.26,1.63,2.05,3.40,10.21,16.70,11.54,12.53,5.69,1.73,0.73,0.68
121.05,23.9,39.106,54.189,87.207,134.957,292.596,404.76,199.996,250.25,124.764,32.038,19.871,20.784,1.26,1.94,2.81,4.50,9.44,13.49,6.45,8.07,4.16,1.03,0.66,0.67
121.5,23.95,39.15,46.421,60.582,52.787,102.736,157.75,158.686,211.802,263.098,145.793,57.567,32.179,1.26,1.66,1.95,1.76,3.31,5.26,5.12,6.83,8.77,4.70,1.92,1.04
120.9,24.4,39.332,62.728,103.592,129.45,246.166,391.234,176.516,282.742,103.163,14.558,15.048,23.844,1.27,2.24,3.34,4.32,7.94,13.04,5.69,9.12,3.44,0.47,0.50,0.77
121,23.85,39.39,47.592,79.122,119.912,265.904,397.993,228.574,245.863,129.184,23.852,18.482,22.042,1.27,1.70,2.55,4.00,8.58,13.27,7.37,7.93,4.31,0.77,0.62,0.71
121.15,23.55,39.511,47.956,54.179,68.852,161.261,228.029,200.019,252.139,213.456,61.518,47.232,33.74,1.27,1.71,1.75,2.30,5.20,7.60,6.45,8.13,7.12,1.98,1.57,1.09
121.15,23.55,39.511,47.956,54.179,68.852,161.261,228.029,200.019,252.139,213.456,61.518,47.232,33.74,1.27,1.71,1.75,2.30,5.20,7.60,6.45,8.13,7.12,1.98,1.57,1.09
120.85,24.6,39.606,49.33,99.172,114.203,185.39,196.236,90.444,192.024,61.052,10.616,8.569,20.47,1.28,1.76,3.20,3.81,5.98,6.54,2.92,6.19,2.04,0.34,0.29,0.66
120.85,24.65,39.628,51.412,103.558,105.562,179.132,187.776,77.244,166.423,59.252,11.776,9.024,18.884,1.28,1.84,3.34,3.52,5.78,6.26,2.49,5.37,1.98,0.38,0.30,0.61
120.95,24.3,39.798,61.539,113.94,140.135,282.455,430.868,221.857,284.636,101.547,16.629,15.774,21.47,1.28,2.20,3.68,4.67,9.11,14.36,7.16,9.18,3.38,0.54,0.53,0.69
121.15,23.65,39.844,43.146,56.65,64.043,157.694,211.854,198.848,235.238,188.924,41.296,27.74,28.706,1.29,1.54,1.83,2.13,5.09,7.06,6.41,7.59,6.30,1.33,0.92,0.93
121.4,23.4,39.89,41.826,30.758,53.597,113.232,163.056,172.729,208.412,279.479,189.46,93.028,42.318,1.29,1.49,0.99,1.79,3.65,5.44,5.57,6.72,9.32,6.11,3.10,1.37
121.3,23.9,39.952,52.683,85.664,70.029,163.436,210.13,158.144,196.204,189.814,59.114,36.002,31.046,1.29,1.88,2.76,2.33,5.27,7.00,5.10,6.33,6.33,1.91,1.20,1.00
121.3,23.9,39.952,52.683,85.664,70.029,163.436,210.13,158.144,196.204,189.814,59.114,36.002,31.046,1.29,1.88,2.76,2.33,5.27,7.00,5.10,6.33,6.33,1.91,1.20,1.00
120.8,23.5,40.006,51.97,77.094,124.399,340.066,537.244,402.683,537.346,208.534,54.189,24.751,26.052,1.29,1.86,2.49,4.15,10.97,17.91,12.99,17.33,6.95,1.75,0.83,0.84
121.6,24.05,40.044,48.492,55.6,59.852,116.192,138.856,153.891,152.237,248.335,166.284,67.36,34.996,1.29,1.73,1.79,2.00,3.75,4.63,4.96,4.91,8.28,5.36,2.25,1.13
121.45,23.3,40.214,42.872,34.131,55.592,115.839,164.788,162.368,230.245,242.234,175.402,88.864,50.949,1.30,1.53,1.10,1.85,3.74,5.49,5.24,7.43,8.07,5.66,2.96,1.64
121.3,23.95,40.22,70.91,108.582,100.798,216.446,241.846,156.194,196.787,183.437,59.038,36.206,34.828,1.30,2.53,3.50,3.36,6.98,8.06,5.04,6.35,6.11,1.90,1.21,1.12
121.3,23.95,40.22,70.91,108.582,100.798,216.446,241.846,156.194,196.787,183.437,59.038,36.206,34.828,1.30,2.53,3.50,3.36,6.98,8.06,5.04,6.35,6.11,1.90,1.21,1.12
121.25,23.85,40.246,47.302,74.246,68.818,166.126,196.76,157.69,186.456,176.558,41.207,27.274,25.068,1.30,1.69,2.40,2.29,5.36,6.56,5.09,6.01,5.89,1.33,0.91,0.81
121.25,23.85,40.246,47.302,74.246,68.818,166.126,196.76,157.69,186.456,176.558,41.207,27.274,25.068,1.30,1.69,2.40,2.29,5.36,6.56,5.09,6.01,5.89,1.33,0.91,0.81
121.65,24.4,40.362,35.338,50.557,54.084,118.601,149.536,148.821,197.574,338.754,299.44,98.008,52,1.30,1.26,1.63,1.80,3.83,4.98,4.80,6.37,11.29,9.66,3.27,1.68
121,24.1,40.546,63.378,111.584,124.261,303.252,433.252,225.901,251.044,103.777,18.856,13.234,21.846,1.31,2.26,3.60,4.14,9.78,14.44,7.29,8.10,3.46,0.61,0.44,0.70
121,23.6,40.572,46.968,61.427,99.438,246.116,318.538,246.384,289.53,182.004,43.358,26.336,23.333,1.31,1.68,1.98,3.31,7.94,10.62,7.95,9.34,6.07,1.40,0.88,0.75
120.95,23.6,40.622,45.389,63.927,110.396,287.622,360.544,293.886,367.207,212.484,51.901,27.016,29.7,1.31,1.62,2.06,3.68,9.28,12.02,9.48,11.85,7.08,1.67,0.90,0.96
121.3,23.8,40.671,45.28,57.82,70.796,140.412,199.569,181.648,229.62,211.745,77.532,48.992,36.98,1.31,1.62,1.87,2.36,4.53,6.65,5.86,7.41,7.06,2.50,1.63,1.19
121.15,23.8,40.682,38.479,67.88,85.669,208.593,242.812,168.05,233.242,160.803,50.522,19.747,26.626,1.31,1.37,2.19,2.86,6.73,8.09,5.42,7.52,5.36,1.63,0.66,0.86
121.45,23.9,40.718,46.384,62.332,57.103,102.926,178.346,168.046,219.49,234.358,147.977,62.948,33.425,1.31,1.66,2.01,1.90,3.32,5.94,5.42,7.08,7.81,4.77,2.10,1.08
121,23.2,40.783,35.183,49.594,77.894,178.563,285.053,301.984,260.243,265.081,74.304,40.148,28.55,1.32,1.26,1.60,2.60,5.76,9.50,9.74,8.39,8.84,2.40,1.34,0.92
120.9,24.45,40.836,59.574,110.162,137.638,222.262,330.24,161.838,260.593,96.26,12.505,14.936,22.977,1.32,2.13,3.55,4.59,7.17,11.01,5.22,8.41,3.21,0.40,0.50,0.74
121.4,23.55,40.876,37.922,37.514,52.916,137.362,162.714,168.476,200.898,279.597,158.82,75.5,39.822,1.32,1.35,1.21,1.76,4.43,5.42,5.43,6.48,9.32,5.12,2.52,1.28
121.2,23.35,40.912,43.503,37.192,46.674,113.764,168.594,200.202,225.18,251.911,91.321,59.01,41.42,1.32,1.55,1.20,1.56,3.67,5.62,6.46,7.26,8.40,2.95,1.97,1.34
121.3,23.4,40.952,41.872,30.821,47.375,120.754,177.844,212.126,230.505,247.07,132.736,79.478,37.906,1.32,1.50,0.99,1.58,3.90,5.93,6.84,7.44,8.24,4.28,2.65,1.22
121,24.8,41.278,65.63,121.53,97.953,169.478,184.684,57.846,129.748,74.202,24.243,17.46,24.575,1.33,2.34,3.92,3.27,5.47,6.16,1.87,4.19,2.47,0.78,0.58,0.79
121.4,23.5,41.412,34.916,32.508,44.99,116.389,158.946,173.791,192.353,262.354,161.488,75.125,38.946,1.34,1.25,1.05,1.50,3.75,5.30,5.61,6.20,8.75,5.21,2.50,1.26
121,23.55,41.512,54.041,61.592,101.28,253.293,337.602,266.39,323.23,183.802,52.044,34.649,29.179,1.34,1.93,1.99,3.38,8.17,11.25,8.59,10.43,6.13,1.68,1.15,0.94
121.15,23.6,41.629,46.455,57.522,70.31,159.17,219.739,209.062,252.287,210.914,47.092,39.032,29.932,1.34,1.66,1.86,2.34,5.13,7.32,6.74,8.14,7.03,1.52,1.30,0.97
121.15,23.6,41.629,46.455,57.522,70.31,159.17,219.739,209.062,252.287,210.914,47.092,39.032,29.932,1.34,1.66,1.86,2.34,5.13,7.32,6.74,8.14,7.03,1.52,1.30,0.97
121,24.2,41.645,64.32,119.382,150.969,295.002,412.594,180.491,224.962,86.952,15.928,13.572,23.486,1.34,2.30,3.85,5.03,9.52,13.75,5.82,7.26,2.90,0.51,0.45,0.76
120.9,24.7,41.646,56.338,112.819,106.434,156.982,179.944,58.216,147.772,64.305,14.178,8.108,20.948,1.34,2.01,3.64,3.55,5.06,6.00,1.88,4.77,2.14,0.46,0.27,0.68
121.6,24.25,41.65,36.095,52.073,56.22,117.857,155.098,172.784,203.358,282.934,162.415,78.748,35.94,1.34,1.29,1.68,1.87,3.80,5.17,5.57,6.56,9.43,5.24,2.62,1.16
120.9,24.5,41.684,60.639,117.238,129.306,225.226,287.774,146.84,271.708,99.51,14.692,16.32,25.628,1.34,2.17,3.78,4.31,7.27,9.59,4.74,8.76,3.32,0.47,0.54,0.83
121.45,23.95,41.725,50.444,65.11,60.322,113.59,165.056,164.353,213.905,263.41,137.496,57.12,38.882,1.35,1.80,2.10,2.01,3.66,5.50,5.30,6.90,8.78,4.44,1.90,1.25
120.85,23.15,41.733,41.238,67.572,114.007,331.471,536.067,431.26,441.493,240.202,56.678,20.488,22.138,1.35,1.47,2.18,3.80,10.69,17.87,13.91,14.24,8.01,1.83,0.68,0.71
121.2,23.8,41.841,44.244,68.968,76.98,180.234,220.147,182.264,230.82,181.048,52.39,25.759,25.214,1.35,1.58,2.22,2.57,5.81,7.34,5.88,7.45,6.03,1.69,0.86,0.81
121.2,23.8,41.841,44.244,68.968,76.98,180.234,220.147,182.264,230.82,181.048,52.39,25.759,25.214,1.35,1.58,2.22,2.57,5.81,7.34,5.88,7.45,6.03,1.69,0.86,0.81
121.4,23.45,41.854,37.725,28.948,48.307,123.274,146.704,176.496,195.825,288.737,168.254,83.459,40.722,1.35,1.35,0.93,1.61,3.98,4.89,5.69,6.32,9.62,5.43,2.78,1.31
121,24.15,41.872,67.928,115.904,135.114,321.828,448.757,222.907,227.685,91.024,17.344,11.364,19.896,1.35,2.43,3.74,4.50,10.38,14.96,7.19,7.34,3.03,0.56,0.38,0.64
121,22.95,41.938,35.849,47.614,69.892,145.017,254.462,290.11,372.983,312.786,87.742,47.79,36.732,1.35,1.28,1.54,2.33,4.68,8.48,9.36,12.03,10.43,2.83,1.59,1.18
121,23.5,42.061,57.329,64.465,106.294,272.996,367.666,260.91,345.487,187.461,67.994,48.697,38.333,1.36,2.05,2.08,3.54,8.81,12.26,8.42,11.14,6.25,2.19,1.62,1.24
121,24.75,42.486,61.358,119.285,98.39,173.737,174.603,62.682,145.128,73.764,22.118,13.192,22.981,1.37,2.19,3.85,3.28,5.60,5.82,2.02,4.68,2.46,0.71,0.44,0.74
121.55,24.25,42.599,40.544,64.188,57.22,110.666,150.97,162.216,196.224,252.272,132.774,72.212,38.608,1.37,1.45,2.07,1.91,3.57,5.03,5.23,6.33,8.41,4.28,2.41,1.25
121.55,23.75,42.96,50.33,58.395,68.306,118.309,158.894,158.895,201.314,249.816,186.986,83.818,48.106,1.39,1.80,1.88,2.28,3.82,5.30,5.13,6.49,8.33,6.03,2.79,1.55
121,24.9,43.086,67.052,110.506,97.152,162.598,173.216,50.542,123.13,68.628,28.128,18.245,28.955,1.39,2.39,3.56,3.24,5.25,5.77,1.63,3.97,2.29,0.91,0.61,0.93
121,24.85,43.104,65.806,116.128,98.453,169.597,167.526,57.71,121.597,74.836,26.822,17.048,27.252,1.39,2.35,3.75,3.28,5.47,5.58,1.86,3.92,2.49,0.87,0.57,0.88
121.25,23.75,43.298,43.036,67.637,73.394,153.388,221.468,197.316,257.264,257.054,65.154,49.768,29.903,1.40,1.54,2.18,2.45,4.95,7.38,6.37,8.30,8.57,2.10,1.66,0.96
121.25,23.75,43.298,43.036,67.637,73.394,153.388,221.468,197.316,257.264,257.054,65.154,49.768,29.903,1.40,1.54,2.18,2.45,4.95,7.38,6.37,8.30,8.57,2.10,1.66,0.96
121.35,23.55,43.551,46.149,44.269,62.384,151.046,185.02,172.66,232.905,293.267,159.73,79.85,45.229,1.40,1.65,1.43,2.08,4.87,6.17,5.57,7.51,9.78,5.15,2.66,1.46
